"_id","im1","im2","w1","w2","t","u"
3792,33,8,0,1,1,false
3794,34,16,0,1,1,false
3795,70,23,1,0,1,false
3796,64,5,1,0,1,false
3797,36,15,1,0,1,false
3798,98,64,0,1,1,false
3791,87,2,1,0,1,false
3782,69,30,0,1,1,false
3799,95,40,0,1,1,false
3802,92,3,0,1,1,false
3803,78,47,1,0,1,false
3801,85,63,0,1,1,false
3804,99,80,0,1,1,false
3805,87,32,1,0,1,false
3806,18,16,0,1,1,false
3808,93,64,0,1,1,false
3807,94,25,0,1,1,false
3800,61,13,1,0,1,false
3809,83,47,1,0,1,false
3813,89,6,1,0,1,false
3812,30,19,0,1,1,false
3814,14,11,1,0,1,false
3815,25,20,0,1,1,false
3816,48,39,0,1,1,false
3817,56,43,0,1,1,false
3818,13,11,0,1,1,false
3810,31,28,1,0,1,false
3811,68,64,0,1,1,false
3819,91,19,0,1,1,false
3822,55,28,1,0,1,false
3821,47,36,0,1,1,false
3823,82,41,1,0,1,false
3824,89,49,1,0,1,false
3825,68,37,1,0,1,false
3826,92,18,1,0,1,false
3820,47,11,1,0,1,false
3827,74,50,1,0,1,false
3831,97,5,0,1,1,false
3832,89,4,1,0,1,false
3833,77,75,0,1,1,false
3834,95,9,1,0,1,false
3829,92,87,1,0,1,false
3835,59,7,0,1,1,false
3836,75,19,0,1,1,false
3838,58,33,0,1,1,false
3837,37,28,0,1,1,false
3840,22,11,1,0,1,false
3841,82,65,1,0,1,false
3842,92,7,1,0,1,false
3843,43,11,1,0,1,false
3830,98,80,0,1,1,false
3828,85,5,0,1,1,false
3839,72,7,1,0,1,false
3846,71,5,0,1,1,false
3845,31,0,1,0,1,false
3844,51,34,1,0,1,false
3848,66,47,0,1,1,false
3850,50,38,0,1,1,false
3849,58,55,1,0,1,false
3847,70,1,1,0,1,false
3851,45,29,0,1,1,false
3852,85,40,0,1,1,false
3855,84,81,1,0,1,false
3856,22,19,0,1,1,false
3857,7,2,1,0,1,false
3853,61,40,1,0,1,false
3854,92,72,1,0,1,false
3860,28,8,1,0,1,false
3861,48,26,0,1,1,false
3862,78,24,1,0,1,false
3863,92,60,0,1,1,false
3859,79,67,0,1,1,false
3865,38,9,1,0,1,false
3866,85,39,1,0,1,false
3867,68,3,0,1,1,false
3858,99,35,0,1,1,false
3864,94,20,0,1,1,false
3868,99,30,0,1,1,false
3872,89,88,1,0,1,false
3873,78,52,1,0,1,false
3874,70,49,1,0,1,false
3870,74,25,0,1,1,false
3875,70,29,0,1,1,false
3869,79,16,1,0,1,false
3876,83,35,1,0,1,false
3871,25,1,1,0,1,false
3877,85,30,0,1,1,false
3881,83,56,1,0,1,false
3882,61,21,1,0,1,false
3879,83,28,1,0,1,false
3883,25,16,1,0,1,false
3884,62,61,0,1,1,false
3885,63,23,1,0,1,false
3886,23,13,0,1,1,false
3878,89,52,0,1,1,false
3880,35,17,1,0,1,false
3887,98,92,1,0,1,false
3890,66,12,1,0,1,false
3891,38,26,0,1,1,false
3892,74,24,1,0,1,false
3893,62,24,0,1,1,false
3894,83,53,0,1,1,false
3895,92,69,1,0,1,false
3888,29,2,1,0,1,false
3889,88,21,1,0,1,false
3899,85,6,1,0,1,false
3898,90,10,0,1,1,false
3900,79,3,0,1,1,false
3901,99,15,0,1,1,false
3902,67,64,0,1,1,false
3903,31,25,0,1,1,false
3904,92,2,1,0,1,false
3906,33,31,1,0,1,false
3907,75,71,0,1,1,false
3908,83,72,0,1,1,false
3909,28,13,1,0,1,false
3910,64,38,1,0,1,false
3896,75,7,0,1,1,false
3911,48,31,0,1,1,false
3897,91,77,1,0,1,false
3905,33,9,1,0,1,false
3913,81,37,1,0,1,false
3915,98,28,1,0,1,false
3916,32,22,1,0,1,false
3917,63,37,1,0,1,false
3918,67,62,1,0,1,false
3919,87,37,1,0,1,false
3920,80,48,1,0,1,false
3914,73,13,1,0,1,false
3912,93,45,1,0,1,false
3924,94,88,0,1,1,false
3925,92,10,0,1,1,false
3926,85,66,0,1,1,false
3923,60,51,1,0,1,false
3927,77,10,0,1,1,false
3928,73,52,1,0,1,false
3929,94,53,0,1,1,false
3930,79,63,0,1,1,false
3931,89,1,1,0,1,false
3932,89,32,1,0,1,false
3933,54,44,1,0,1,false
3934,42,10,1,0,1,false
3935,57,34,1,0,1,false
3936,25,22,1,0,1,false
3937,89,27,1,0,1,false
3939,3,2,0,1,1,false
3938,90,57,1,0,1,false
3940,28,4,0,1,1,false
3941,45,33,0,1,1,false
3943,77,4,1,0,1,false
3942,94,1,1,0,1,false
3944,46,43,1,0,1,false
3946,42,40,0,1,1,false
3947,84,0,1,0,1,false
3945,99,94,0,1,1,false
3948,83,7,0,1,1,false
3949,55,41,1,0,1,false
3950,91,78,0,1,1,false
3951,11,4,1,0,1,false
3921,98,48,1,0,1,false
3954,97,17,0,1,1,false
3955,74,10,1,0,1,false
3953,47,5,1,0,1,false
3956,52,33,1,0,1,false
3952,25,17,1,0,1,false
3922,88,11,1,0,1,false
3957,71,66,1,0,1,false
3958,98,81,1,0,1,false
3959,23,2,1,0,1,false
3960,83,50,1,0,1,false
3961,63,55,0,1,1,false
3965,93,86,0,1,1,false
3963,55,37,1,0,1,false
3966,97,26,1,0,1,false
3967,79,35,0,1,1,false
3968,26,4,1,0,1,false
3969,64,41,1,0,1,false
3970,86,26,0,1,1,false
3962,43,42,1,0,1,false
3973,54,18,1,0,1,false
3972,46,33,1,0,1,false
3974,97,38,1,0,1,false
3975,74,61,1,0,1,false
3976,63,53,1,0,1,false
3977,36,3,0,1,1,false
3978,83,0,1,0,1,false
3979,27,2,1,0,1,false
3981,29,19,0,1,1,false
3982,58,20,0,1,1,false
3983,92,44,1,0,1,false
3984,61,52,1,0,1,false
3985,21,3,0,1,1,false
3964,97,80,0,1,1,false
3986,81,35,1,0,1,false
3980,61,5,0,1,1,false
3971,61,0,1,0,1,false
3990,65,18,1,0,1,false
3991,81,29,0,1,1,false
3992,33,22,0,1,1,false
3988,46,39,0,1,1,false
3993,82,46,0,1,1,false
3994,81,43,0,1,1,false
3995,78,46,1,0,1,false
3987,74,64,0,1,1,false
3989,58,45,1,0,1,false
3999,79,23,1,0,1,false
3998,89,12,1,0,1,false
4000,78,4,1,0,1,false
4001,36,2,1,0,1,false
4002,97,13,0,1,1,false
4003,68,26,1,0,1,false
4004,8,6,1,0,1,false
4006,69,58,1,0,1,false
4007,61,43,0,1,1,false
4008,22,12,1,0,1,false
4009,88,66,0,1,1,false
4010,81,55,1,0,1,false
4011,98,57,1,0,1,false
4012,63,62,1,0,1,false
4013,75,2,0,1,1,false
4014,64,18,1,0,1,false
4015,6,4,0,1,1,false
4016,49,37,0,1,1,false
4017,42,31,1,0,1,false
4018,77,7,0,1,1,false
4019,93,89,0,1,1,false
4020,33,14,0,1,1,false
4005,87,19,1,0,1,false
3996,47,15,1,0,1,false
3997,42,15,1,0,1,false
4022,84,63,0,1,1,false
4023,82,50,1,0,1,false
4021,21,14,0,1,1,false
4024,65,51,0,1,1,false
4025,48,16,1,0,1,false
4026,97,42,1,0,1,false
4029,78,8,1,0,1,false
4030,39,35,1,0,1,false
4032,58,25,0,1,1,false
4033,90,24,0,1,1,false
4031,55,18,1,0,1,false
4034,41,14,0,1,1,false
4035,41,40,0,1,1,false
4028,45,14,0,1,1,false
4037,45,7,0,1,1,false
4038,49,44,0,1,1,false
4040,41,1,0,1,1,false
4041,77,43,0,1,1,false
4042,30,5,1,0,1,false
4039,37,19,0,1,1,false
4044,56,44,0,1,1,false
4043,97,93,1,0,1,false
4046,80,7,0,1,1,false
4047,96,74,0,1,1,false
4045,93,67,1,0,1,false
4048,53,3,0,1,1,false
4049,87,41,1,0,1,false
4027,88,29,0,1,1,false
4052,60,10,1,0,1,false
4053,61,9,0,1,1,false
4050,58,5,0,1,1,false
4055,47,18,1,0,1,false
4054,69,35,1,0,1,false
4056,68,57,1,0,1,false
4057,96,49,1,0,1,false
4036,93,48,1,0,1,false
4051,30,17,1,0,1,false
4058,64,58,1,0,1,false
4062,13,8,0,1,1,false
4063,96,73,1,0,1,false
4064,94,18,1,0,1,false
4061,90,81,1,0,1,false
4065,68,59,1,0,1,false
4066,82,34,0,1,1,false
4059,68,24,1,0,1,false
4068,99,88,0,1,1,false
4070,90,54,1,0,1,false
4069,49,17,0,1,1,false
4071,52,7,0,1,1,false
4073,68,54,1,0,1,false
4072,80,50,1,0,1,false
4074,61,15,0,1,1,false
4060,73,50,0,1,1,false
4076,80,47,0,1,1,false
4078,27,24,0,1,1,false
4077,81,2,1,0,1,false
4067,76,34,1,0,1,false
4079,88,36,0,1,1,false
4080,85,59,1,0,1,false
4081,80,51,0,1,1,false
4082,46,2,1,0,1,false
4083,67,20,1,0,1,false
4075,83,33,1,0,1,false
4087,82,76,1,0,1,false
4085,95,0,1,0,1,false
4088,88,49,0,1,1,false
4089,57,23,1,0,1,false
4090,37,31,1,0,1,false
4092,45,43,0,1,1,false
4091,93,79,0,1,1,false
4093,80,55,1,0,1,false
4094,87,76,1,0,1,false
4095,94,75,1,0,1,false
4096,84,46,1,0,1,false
4097,97,43,0,1,1,false
4086,38,35,0,1,1,false
4098,29,9,1,0,1,false
4099,65,56,1,0,1,false
4101,93,20,1,0,1,false
4102,78,53,1,0,1,false
4103,97,72,1,0,1,false
4104,29,14,1,0,1,false
4106,88,0,1,0,1,false
4105,8,2,1,0,1,false
4108,57,7,0,1,1,false
4107,23,11,0,1,1,false
4109,66,65,1,0,1,false
4110,70,11,1,0,1,false
4112,42,12,1,0,1,false
4084,17,11,0,1,1,false
4111,66,64,1,0,1,false
4113,89,29,1,0,1,false
4115,75,49,1,0,1,false
4116,94,42,0,1,1,false
4117,46,15,0,1,1,false
4118,71,48,1,0,1,false
4120,77,42,0,1,1,false
4119,70,8,1,0,1,false
4121,60,36,1,0,1,false
4122,98,75,1,0,1,false
4123,65,60,1,0,1,false
4124,92,58,1,0,1,false
4125,83,65,1,0,1,false
4100,58,31,0,1,1,false
4126,75,6,0,1,1,false
4129,43,34,0,1,1,false
4127,55,52,1,0,1,false
4131,91,32,1,0,1,false
4130,45,40,0,1,1,false
4132,35,0,1,0,1,false
4114,27,18,0,1,1,false
4133,35,31,0,1,1,false
4134,56,42,1,0,1,false
4128,50,10,0,1,1,false
4135,27,20,0,1,1,false
4138,50,37,0,1,1,false
4137,36,12,1,0,1,false
4139,75,43,0,1,1,false
4140,76,13,0,1,1,false
4141,66,8,1,0,1,false
4143,18,6,1,0,1,false
4142,32,31,0,1,1,false
4144,31,5,1,0,1,false
4145,82,21,1,0,1,false
4146,15,9,0,1,1,false
4147,60,17,0,1,1,false
4148,99,40,0,1,1,false
4136,65,49,1,0,1,false
4150,77,45,1,0,1,false
4152,69,31,1,0,1,false
4151,53,41,0,1,1,false
4153,71,10,1,0,1,false
4154,66,55,1,0,1,false
4149,94,62,1,0,1,false
4155,75,68,0,1,1,false
4157,59,41,0,1,1,false
4156,69,27,1,0,1,false
4158,59,54,0,1,1,false
4159,23,4,0,1,1,false
4162,84,16,0,1,1,false
4163,51,32,1,0,1,false
4164,52,5,1,0,1,false
4165,5,1,1,0,1,false
4161,8,0,0,1,1,false
4166,91,79,0,1,1,false
4167,39,7,0,1,1,false
4168,41,18,1,0,1,false
4169,79,77,1,0,1,false
4171,68,46,0,1,1,false
4170,87,4,1,0,1,false
4173,77,13,1,0,1,false
4174,24,16,0,1,1,false
4172,34,21,1,0,1,false
4175,74,69,1,0,1,false
4176,89,81,0,1,1,false
4160,53,4,0,1,1,false
4179,95,26,0,1,1,false
4180,54,20,0,1,1,false
4177,98,17,0,1,1,false
4178,90,84,1,0,1,false
4181,96,83,0,1,1,false
4182,69,29,1,0,1,false
4183,86,47,0,1,1,false
4184,59,28,0,1,1,false
4185,32,19,0,1,1,false
4189,99,18,1,0,1,false
4190,54,4,1,0,1,false
4191,79,7,0,1,1,false
4192,56,5,0,1,1,false
4193,90,38,0,1,1,false
4194,38,21,1,0,1,false
4195,18,14,0,1,1,false
4196,82,16,0,1,1,false
4197,70,24,1,0,1,false
4198,29,23,1,0,1,false
4199,69,42,0,1,1,false
4200,85,69,1,0,1,false
4201,70,33,1,0,1,false
4202,93,36,1,0,1,false
4203,31,6,1,0,1,false
4204,36,21,1,0,1,false
4205,86,82,1,0,1,false
4206,50,19,0,1,1,false
4186,84,68,0,1,1,false
4187,17,16,0,1,1,false
4188,69,57,0,1,1,false
4207,55,19,1,0,1,false
4208,65,19,0,1,1,false
4209,20,14,1,0,1,false
4210,85,33,1,0,1,false
4211,60,41,1,0,1,false
4215,88,80,1,0,1,false
4216,97,47,0,1,1,false
4217,42,41,1,0,1,false
4218,41,28,1,0,1,false
4219,73,21,1,0,1,false
4220,55,17,1,0,1,false
4221,97,95,0,1,1,false
4222,53,35,0,1,1,false
4223,72,31,1,0,1,false
4224,87,83,1,0,1,false
4225,78,41,1,0,1,false
4226,89,17,1,0,1,false
4227,89,42,0,1,1,false
4228,95,1,1,0,1,false
4229,87,35,1,0,1,false
4230,65,41,0,1,1,false
4231,46,36,0,1,1,false
4232,30,6,1,0,1,false
4212,96,65,1,0,1,false
4213,18,7,0,1,1,false
4214,95,18,1,0,1,false
4233,40,24,1,0,1,false
4234,84,47,0,1,1,false
4235,37,30,0,1,1,false
4236,27,21,1,0,1,false
4237,82,23,1,0,1,false
4241,68,45,1,0,1,false
4242,82,1,0,1,1,false
4243,44,7,0,1,1,false
4244,88,8,1,0,1,false
4245,78,51,0,1,1,false
4246,94,40,1,0,1,false
4247,58,24,0,1,1,false
4248,89,56,0,1,1,false
4249,87,52,1,0,1,false
4250,28,15,0,1,1,false
4251,76,31,0,1,1,false
4252,95,44,1,0,1,false
4253,34,1,1,0,1,false
4254,88,47,1,0,1,false
4255,91,61,0,1,1,false
4256,78,10,1,0,1,false
4257,51,21,1,0,1,false
4258,33,30,0,1,1,false
4238,18,10,0,1,1,false
4239,64,33,1,0,1,false
4240,38,17,1,0,1,false
4259,69,4,0,1,1,false
4260,57,18,1,0,1,false
4261,43,3,0,1,1,false
4262,61,17,1,0,1,false
4263,93,58,1,0,1,false
4267,36,6,0,1,1,false
4268,78,56,1,0,1,false
4265,76,55,0,1,1,false
4270,50,25,0,1,1,false
4271,51,48,1,0,1,false
4266,40,2,1,0,1,false
4272,78,32,1,0,1,false
4264,88,50,1,0,1,false
4269,67,17,1,0,1,false
4274,70,0,1,0,1,false
4273,55,3,0,1,1,false
4278,87,75,1,0,1,false
4277,83,19,0,1,1,false
4279,72,30,1,0,1,false
4275,87,21,1,0,1,false
4280,53,20,0,1,1,false
4276,54,42,0,1,1,false
4283,49,23,1,0,1,false
4285,25,21,1,0,1,false
4286,86,2,0,1,1,false
4284,94,93,1,0,1,false
4281,68,21,1,0,1,false
4282,73,1,0,1,1,false
4290,89,48,1,0,1,false
4289,28,22,0,1,1,false
4291,29,22,0,1,1,false
4292,77,22,0,1,1,false
4293,46,42,0,1,1,false
4295,73,11,1,0,1,false
4294,84,74,0,1,1,false
4287,17,10,0,1,1,false
4298,40,10,1,0,1,false
4297,36,31,0,1,1,false
4299,91,40,0,1,1,false
4300,91,71,0,1,1,false
4301,53,52,1,0,1,false
4302,45,31,0,1,1,false
4303,97,11,0,1,1,false
4305,66,33,0,1,1,false
4306,76,44,0,1,1,false
4307,41,5,0,1,1,false
4308,70,34,1,0,1,false
4309,91,23,1,0,1,false
4310,73,31,0,1,1,false
4296,51,11,1,0,1,false
4288,64,0,1,0,1,false
4304,85,46,1,0,1,false
4312,85,56,0,1,1,false
4314,59,39,1,0,1,false
4315,65,52,1,0,1,false
4316,61,14,0,1,1,false
4317,59,8,1,0,1,false
4318,12,4,1,0,1,false
4319,37,4,1,0,1,false
4313,51,3,0,1,1,false
4322,20,5,1,0,1,false
4323,51,4,1,0,1,false
4324,84,42,1,0,1,false
4325,82,3,0,1,1,false
4311,8,3,0,1,1,false
4326,99,34,0,1,1,false
4327,98,21,1,0,1,false
4321,47,25,0,1,1,false
4320,43,1,1,0,1,false
4328,75,55,0,1,1,false
4332,60,27,1,0,1,false
4333,13,3,0,1,1,false
4334,99,10,0,1,1,false
4335,97,88,0,1,1,false
4336,99,59,0,1,1,false
4331,84,83,0,1,1,false
4337,58,57,1,0,1,false
4329,96,72,0,1,1,false
4330,95,70,0,1,1,false
4340,96,35,0,1,1,false
4341,30,18,1,0,1,false
4342,83,52,1,0,1,false
4343,76,4,0,1,1,false
4344,48,46,1,0,1,false
4345,90,42,0,1,1,false
4347,94,5,0,1,1,false
4348,31,7,0,1,1,false
4349,73,36,1,0,1,false
4350,35,7,0,1,1,false
4351,59,57,1,0,1,false
4338,46,32,0,1,1,false
4352,85,20,0,1,1,false
4339,92,31,1,0,1,false
4346,70,48,1,0,1,false
4353,44,37,1,0,1,false
4357,21,1,0,1,1,false
4356,33,3,0,1,1,false
4358,53,36,1,0,1,false
4359,83,40,1,0,1,false
4360,65,12,0,1,1,false
4361,82,2,0,1,1,false
4354,15,3,0,1,1,false
4364,72,11,1,0,1,false
4365,83,6,1,0,1,false
4363,83,80,1,0,1,false
4366,99,53,0,1,1,false
4367,81,40,0,1,1,false
4369,50,3,0,1,1,false
4368,97,9,0,1,1,false
4371,99,81,0,1,1,false
4372,58,3,1,0,1,false
4373,62,38,1,0,1,false
4374,62,52,1,0,1,false
4362,67,3,1,0,1,false
4375,78,35,0,1,1,false
4376,69,6,1,0,1,false
4370,63,13,0,1,1,false
4379,23,20,0,1,1,false
4378,93,70,0,1,1,false
4380,63,31,1,0,1,false
4381,78,9,0,1,1,false
4382,66,38,1,0,1,false
4383,85,83,1,0,1,false
4384,43,27,1,0,1,false
4377,47,1,1,0,1,false
4387,54,45,1,0,1,false
4388,76,16,0,1,1,false
4389,87,29,0,1,1,false
4355,90,66,0,1,1,false
4390,94,2,0,1,1,false
4391,80,40,1,0,1,false
4392,50,48,0,1,1,false
4386,72,66,0,1,1,false
4385,19,3,1,0,1,false
4396,67,6,1,0,1,false
4397,56,16,0,1,1,false
4398,53,17,1,0,1,false
4399,18,8,1,0,1,false
4400,47,21,1,0,1,false
4401,71,39,1,0,1,false
4394,12,10,0,1,1,false
4403,50,26,0,1,1,false
4402,88,71,0,1,1,false
4404,91,64,0,1,1,false
4405,38,33,1,0,1,false
4406,79,44,1,0,1,false
4407,58,46,1,0,1,false
4408,60,35,1,0,1,false
4395,70,26,1,0,1,false
4411,72,9,0,1,1,false
4412,42,30,0,1,1,false
4413,95,11,0,1,1,false
4393,85,47,1,0,1,false
4409,51,31,1,0,1,false
4410,84,20,0,1,1,false
4414,86,75,1,0,1,false
4415,81,53,0,1,1,false
4416,90,64,1,0,1,false
4417,39,22,0,1,1,false
4418,84,66,0,1,1,false
4422,75,62,0,1,1,false
4423,79,14,0,1,1,false
4424,77,24,0,1,1,false
4425,80,72,1,0,1,false
4426,91,86,0,1,1,false
4427,93,76,0,1,1,false
4428,42,22,0,1,1,false
4429,83,48,0,1,1,false
4430,95,13,1,0,1,false
4431,60,25,0,1,1,false
4432,27,22,0,1,1,false
4433,95,33,1,0,1,false
4434,37,33,1,0,1,false
4435,77,36,0,1,1,false
4436,38,28,1,0,1,false
4437,62,11,1,0,1,false
4438,86,44,1,0,1,false
4439,73,23,1,0,1,false
4419,83,42,0,1,1,false
4420,36,1,1,0,1,false
4421,63,27,1,0,1,false
4440,81,36,0,1,1,false
4442,80,74,1,0,1,false
4444,53,51,1,0,1,false
4443,99,71,0,1,1,false
4441,66,50,1,0,1,false
4448,62,1,0,1,1,false
4447,76,32,1,0,1,false
4449,93,30,1,0,1,false
4450,62,25,0,1,1,false
4452,86,20,0,1,1,false
4453,93,83,1,0,1,false
4445,95,60,1,0,1,false
4455,46,29,1,0,1,false
4456,96,68,1,0,1,false
4446,92,68,1,0,1,false
4457,71,49,0,1,1,false
4458,98,79,1,0,1,false
4459,67,55,1,0,1,false
4460,85,68,0,1,1,false
4454,90,51,1,0,1,false
4462,84,40,0,1,1,false
4463,81,22,1,0,1,false
4451,89,75,1,0,1,false
4464,90,88,1,0,1,false
4461,71,51,1,0,1,false
4465,82,38,0,1,1,false
4467,57,6,0,1,1,false
4468,92,33,1,0,1,false
4466,74,43,1,0,1,false
4469,77,60,0,1,1,false
4472,72,18,1,0,1,false
4473,62,30,0,1,1,false
4474,95,82,1,0,1,false
4470,45,20,0,1,1,false
4475,46,18,1,0,1,false
4476,88,57,1,0,1,false
4477,55,0,0,1,1,false
4478,95,37,0,1,1,false
4471,67,37,1,0,1,false
4482,91,14,0,1,1,false
4481,74,20,1,0,1,false
4483,41,22,1,0,1,false
4484,86,70,0,1,1,false
4479,32,29,0,1,1,false
4485,93,47,1,0,1,false
4486,98,37,0,1,1,false
4487,98,26,1,0,1,false
4490,79,20,0,1,1,false
4489,97,59,0,1,1,false
4491,73,46,1,0,1,false
4492,44,19,0,1,1,false
4493,93,1,1,0,1,false
4494,87,38,0,1,1,false
4480,97,70,0,1,1,false
4495,72,14,0,1,1,false
4488,84,23,1,0,1,false
4497,25,15,1,0,1,false
4499,63,39,1,0,1,false
4496,83,58,0,1,1,false
4501,64,30,1,0,1,false
4502,88,6,1,0,1,false
4503,49,29,0,1,1,false
4504,61,7,1,0,1,false
4498,59,53,1,0,1,false
4500,79,50,1,0,1,false
4506,68,15,1,0,1,false
4507,63,19,1,0,1,false
4505,81,57,0,1,1,false
4509,69,66,0,1,1,false
4510,54,21,1,0,1,false
4512,69,9,1,0,1,false
4513,53,28,1,0,1,false
4514,31,4,1,0,1,false
4515,93,19,0,1,1,false
4516,53,13,1,0,1,false
4518,77,9,0,1,1,false
4519,6,1,1,0,1,false
4520,84,11,0,1,1,false
4521,84,70,0,1,1,false
4522,63,2,0,1,1,false
4508,62,4,0,1,1,false
4523,36,26,0,1,1,false
4517,66,28,1,0,1,false
4524,99,46,0,1,1,false
4527,96,95,0,1,1,false
4528,85,48,0,1,1,false
4526,66,17,1,0,1,false
4529,85,64,0,1,1,false
4530,66,31,1,0,1,false
4531,66,4,1,0,1,false
4532,37,9,1,0,1,false
4533,92,15,0,1,1,false
4525,57,29,1,0,1,false
4536,63,3,1,0,1,false
4537,43,13,0,1,1,false
4534,67,40,0,1,1,false
4538,87,12,1,0,1,false
4539,50,22,0,1,1,false
4540,54,7,0,1,1,false
4541,39,32,0,1,1,false
4543,30,8,0,1,1,false
4542,89,55,0,1,1,false
4544,61,42,0,1,1,false
4545,80,20,1,0,1,false
4546,93,90,1,0,1,false
4547,96,3,1,0,1,false
4548,90,33,1,0,1,false
4535,85,57,0,1,1,false
4549,42,2,1,0,1,false
4552,40,11,1,0,1,false
4551,99,62,0,1,1,false
4550,27,3,0,1,1,false
4553,85,49,0,1,1,false
4555,38,11,0,1,1,false
4556,87,10,0,1,1,false
4554,68,27,0,1,1,false
4557,73,41,1,0,1,false
4560,77,52,0,1,1,false
4561,48,14,1,0,1,false
4562,84,50,1,0,1,false
4563,50,1,0,1,1,false
4558,90,59,1,0,1,false
4564,89,53,0,1,1,false
4565,59,47,0,1,1,false
4559,86,81,1,0,1,false
4566,24,2,1,0,1,false
4568,48,9,1,0,1,false
4569,27,14,0,1,1,false
4570,68,33,1,0,1,false
4571,41,29,0,1,1,false
4572,80,65,0,1,1,false
4567,82,42,1,0,1,false
4573,95,20,0,1,1,false
4511,91,5,1,0,1,false
4576,46,1,0,1,1,false
4574,85,74,0,1,1,false
4578,75,66,0,1,1,false
4579,88,74,0,1,1,false
4580,45,16,0,1,1,false
4581,63,50,1,0,1,false
4575,34,4,0,1,1,false
4577,62,37,1,0,1,false
4583,90,49,1,0,1,false
4584,44,3,0,1,1,false
4586,8,5,0,1,1,false
4588,71,64,0,1,1,false
4585,50,15,0,1,1,false
4582,64,35,1,0,1,false
4589,34,17,0,1,1,false
4591,53,44,1,0,1,false
4593,37,29,0,1,1,false
4592,94,79,0,1,1,false
4594,44,25,0,1,1,false
4596,65,48,0,1,1,false
4597,80,64,0,1,1,false
4595,99,22,0,1,1,false
4598,70,14,0,1,1,false
4600,61,54,0,1,1,false
4601,58,13,0,1,1,false
4599,69,65,0,1,1,false
4602,54,41,1,0,1,false
4603,60,1,0,1,1,false
4604,88,17,1,0,1,false
4605,80,30,0,1,1,false
4606,89,66,0,1,1,false
4608,76,63,0,1,1,false
4609,99,14,0,1,1,false
4610,10,5,1,0,1,false
4611,89,19,0,1,1,false
4612,85,58,1,0,1,false
4613,80,78,1,0,1,false
4614,57,30,0,1,1,false
4615,69,38,1,0,1,false
4616,25,8,0,1,1,false
4617,48,43,1,0,1,false
4618,75,50,1,0,1,false
4619,93,10,0,1,1,false
4590,99,7,0,1,1,false
4620,86,76,1,0,1,false
4621,93,33,0,1,1,false
4622,34,8,1,0,1,false
4623,80,39,0,1,1,false
4624,73,37,1,0,1,false
4626,74,27,1,0,1,false
4587,75,34,1,0,1,false
4607,51,12,1,0,1,false
4629,55,1,1,0,1,false
4630,49,11,0,1,1,false
4631,30,25,1,0,1,false
4632,90,89,0,1,1,false
4633,49,18,1,0,1,false
4634,89,46,1,0,1,false
4628,92,1,0,1,1,false
4635,98,24,1,0,1,false
4636,46,23,1,0,1,false
4637,26,3,0,1,1,false
4625,66,14,1,0,1,false
4639,70,18,1,0,1,false
4640,68,0,1,0,1,false
4641,23,19,0,1,1,false
4642,94,35,1,0,1,false
4638,37,11,0,1,1,false
4643,33,16,0,1,1,false
4644,48,17,0,1,1,false
4645,9,3,0,1,1,false
4646,43,37,1,0,1,false
4647,39,23,1,0,1,false
4650,86,73,0,1,1,false
4651,69,20,1,0,1,false
4652,54,36,0,1,1,false
4653,92,37,1,0,1,false
4654,43,30,1,0,1,false
4655,74,63,0,1,1,false
4656,79,61,0,1,1,false
4657,72,17,0,1,1,false
4658,60,8,1,0,1,false
4659,62,6,1,0,1,false
4660,51,13,1,0,1,false
4661,74,34,1,0,1,false
4662,86,0,1,0,1,false
4663,59,35,1,0,1,false
4664,83,15,1,0,1,false
4665,40,7,0,1,1,false
4666,43,28,1,0,1,false
4667,92,85,0,1,1,false
4648,73,10,1,0,1,false
4649,98,89,1,0,1,false
4668,78,29,0,1,1,false
4669,31,9,1,0,1,false
4627,86,85,0,1,1,false
4671,47,17,1,0,1,false
4672,46,21,1,0,1,false
4675,94,37,1,0,1,false
4676,94,64,0,1,1,false
4677,39,4,0,1,1,false
4678,72,15,1,0,1,false
4679,75,72,0,1,1,false
4680,85,15,1,0,1,false
4681,67,5,1,0,1,false
4682,70,46,1,0,1,false
4683,40,21,1,0,1,false
4684,54,26,1,0,1,false
4685,96,13,1,0,1,false
4686,44,42,0,1,1,false
4687,72,51,1,0,1,false
4673,79,5,1,0,1,false
4674,93,18,1,0,1,false
4670,40,34,0,1,1,false
4688,42,23,1,0,1,false
4689,18,3,0,1,1,false
4691,42,16,0,1,1,false
4692,69,26,1,0,1,false
4695,73,54,1,0,1,false
4696,84,3,0,1,1,false
4693,15,12,0,1,1,false
4697,85,17,1,0,1,false
4698,43,8,1,0,1,false
4699,28,26,1,0,1,false
4700,49,4,0,1,1,false
4694,80,6,1,0,1,false
4703,79,36,1,0,1,false
4702,94,45,1,0,1,false
4704,85,22,1,0,1,false
4705,44,6,1,0,1,false
4706,40,5,1,0,1,false
4707,68,32,1,0,1,false
4708,55,30,1,0,1,false
4701,29,10,1,0,1,false
4690,70,30,1,0,1,false
4709,71,40,0,1,1,false
4710,45,22,0,1,1,false
4711,89,38,0,1,1,false
4712,37,0,0,1,1,false
4713,52,6,1,0,1,false
4714,44,28,0,1,1,false
4715,78,59,1,0,1,false
4717,15,5,0,1,1,false
4716,60,39,0,1,1,false
4718,97,64,0,1,1,false
4719,38,14,1,0,1,false
4721,91,90,0,1,1,false
4723,84,67,1,0,1,false
